###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57669.315194  12.185  0.002 48545   78 c  0 649.83 298.52604  33.81067  5273.17  7355.93 3.73 3.65 -87.0 -0.457 19.14 20.73 02a57669o0206c
57669.317701  12.191  0.002 48255   78 c  0 491.08 298.52604  33.81067  5289.55  7239.20 3.62 3.54 -80.7 -0.460 19.16 20.73 02a57669o0211c
57669.339033  12.192  0.002 48212   84 c  0 215.81 298.52604  33.81067  5240.58  7296.33 3.77 3.66  80.9 -0.447 19.11 20.70 02a57669o0252c
57673.284592  12.071  0.002 53911  104 o  0 210.99 298.52604  33.81067  4920.45  7744.10 3.32 3.14 -33.4 -0.486 18.68 19.76 02a57673o0143o
57673.294766  12.088  0.002 53068  111 o  0 133.80 298.52604  33.81067  4905.92  7705.19 3.31 3.13 -37.7 -0.477 18.66 19.72 02a57673o0162o
57673.317675  12.107  0.002 52162  107 o  0  69.74 298.52604  33.81067  3216.25  7365.19 3.53 3.48  21.2 -0.497 18.58 19.66 02a57673o0202o
57673.321717  12.100  0.002 52459  105 o  0  96.15 298.52604  33.81067  3249.38  7247.83 3.40 3.38  25.6 -0.502 18.60 19.65 02a57673o0210o
57673.337814  12.074  0.002 53773  103 o  0 201.08 298.52604  33.81067  3201.05  7305.39 3.20 3.12 -14.5 -0.500 18.61 19.58 02a57673o0241o
57677.284464  12.111  0.002 51929  128 o  0  40.87 298.52604  33.81067  3624.71  9384.27 3.56 3.32   9.9 -0.485 18.28 19.04 02a57677o0202o
57677.295352  12.099  0.002 52522  118 o  0  57.12 298.52604  33.81067  3609.48  9343.92 3.53 3.31   8.9 -0.494 18.26 19.02 02a57677o0223o
57677.308080  12.093  0.002 52826  124 o  0  65.23 298.52604  33.81067  3656.87  9423.00 3.34 3.07   2.9 -0.507 18.27 18.96 02a57677o0247o
57677.321543  12.078  0.002 53543  117 o  0  87.18 298.52604  33.81067  3672.13  9304.93 3.31 3.08  -5.9 -0.507 18.23 18.90 02a57677o0272o
57677.336245  12.097  0.002 52635  130 o  0  45.60 298.52604  33.81067  3639.04  9363.34 3.43 3.17   6.3 -0.501 18.17 18.82 02a57677o0300o
57685.251227  12.208  0.002 47500   82 c  0 395.41 298.52604  33.81067  2477.68  8641.17 4.20 3.97  34.9 -0.424 19.19 21.16 02a57685o0118c
57685.261369  12.215  0.002 47226   90 c  0 491.44 298.52604  33.81067  2464.16  8601.17 4.39 4.17  38.5 -0.399 18.92 20.86 02a57685o0137c
57685.265604  12.222  0.002 46914   89 c  0 772.79 298.52604  33.81067  2511.90  8678.11 4.53 4.30  39.8 -0.397 18.89 20.83 02a57685o0145c
57685.283328  12.213  0.002 47296   96 c  0 190.53 298.52604  33.81067  2528.85  8559.62 4.31 4.10  40.9 -0.405 18.73 20.61 02a57685o0179c
57685.304233  12.210  0.002 47420   87 c  0 280.35 298.52604  33.81067  2495.96  8617.36 4.13 3.92  34.4 -0.424 18.97 20.81 02a57685o0218c
57689.247479  12.226  0.003 46717  121 c  0  64.55 298.52604  33.81067  3260.02  7423.23 4.20 4.03  67.2 -0.399 18.23 19.89 02a57689o0131c
57689.258159  12.211  0.003 47394  159 c  0  26.61 298.52604  33.81067  3246.47  7384.80 3.78 3.67  40.2 -0.434 17.79 19.28 02a57689o0151c
57689.267760  12.224  0.004 46803  167 c  0  45.73 298.52604  33.81067  3295.71  7460.70 3.99 3.87  49.3 -0.416 17.60 19.08 02a57689o0169c
57689.285596  12.213  0.004 47308  205 c  0  19.24 298.52604  33.81067  3311.67  7343.03 3.66 3.59  48.2 -0.441 17.22 18.62 02a57689o0202c
57689.289719  12.218  0.002 47083   96 c  0 117.83 298.52604  33.81067  3279.71  7401.12 3.79 3.70  41.4 -0.439 18.70 20.39 02a57689o0210c
57693.254637  12.235  0.002 46334   74 c  0 865.37 298.52604  33.81067  5436.66  8207.53 4.12 4.00  55.6 -0.417 19.28 21.22 02a57693o0125c
57693.264215  12.270  0.002 44867   72 c  0 641.62 298.52604  33.81067  5483.74  8284.41 4.20 4.00  18.5 -0.404 19.35 21.31 02a57693o0142c
57693.284717  12.359  0.002 41342   70 c  0 467.02 298.52604  33.81067  5513.01  8167.00 3.96 3.87  50.8 -0.431 19.35 21.24 02a57693o0181c
57693.289295  12.395  0.002 40000   70 c  0 378.52 298.52604  33.81067  5465.11  8225.08 4.03 3.97  49.7 -0.415 19.32 21.21 02a57693o0190c
57701.226545  12.437  0.002 38488   94 o  0  55.01 298.52604  33.81067  4325.47  9263.75 3.92 3.78  13.2 -0.467 18.61 19.80 02a57701o0088o
57701.229610  12.432  0.002 38642   94 o  0  81.86 298.52604  33.81067  4309.27  9224.72 3.79 3.58  18.7 -0.478 18.62 19.77 02a57701o0094o
57701.241908  12.415  0.002 39277   90 o  0  63.22 298.52604  33.81067  4372.32  9299.17 3.58 3.36  20.5 -0.486 18.66 19.73 02a57701o0118o
57701.269382  12.308  0.002 43338   93 o  0 145.82 298.52604  33.81067  4334.63  9236.98 3.62 3.34  15.4 -0.481 18.59 19.61 02a57701o0139o
57705.225521  12.285  0.002 44239   98 o  0 103.19 298.52604  33.81067  6130.23  6133.76 3.97 3.55  87.8 -0.515 18.45 19.37 02a57705o0090o
57705.234789  12.239  0.002 46162  100 o  0  97.94 298.52604  33.81067  6096.64  6093.86 3.86 3.36  87.0 -0.517 18.46 19.34 02a57705o0108o
57705.245580  12.176  0.002 48915  100 o  0 112.33 298.52604  33.81067  6156.49  6170.57 3.81 3.34  87.8 -0.506 18.45 19.30 02a57705o0129o
57705.258043  12.127  0.002 51186  110 o  0  89.25 298.52604  33.81067  6171.66  6052.80 3.69 3.21  89.2 -0.511 18.43 19.23 02a57705o0153o
57705.266761  12.107  0.002 52154  105 o  0 115.47 298.52604  33.81067  6139.00  6108.61 3.66 3.18  89.7 -0.503 18.41 19.19 02a57705o0170o
57713.203542  12.192  0.005 48226  222 c  0   9.32 298.52604  33.81067  3023.39  6257.01 3.78 3.64  62.5 -0.397 17.50 18.93 02a57713o0050c
57713.210266  12.202  0.004 47779  179 c  0  16.54 298.52604  33.81067  3006.79  6216.70 3.80 3.67  65.5 -0.397 17.63 19.10 02a57713o0063c
57713.219026  12.223  0.003 46866  130 c  0  43.07 298.52604  33.81067  3053.51  6293.38 3.75 3.64  58.5 -0.416 18.21 19.77 02a57713o0080c
