###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57581.546185 -20.128  0.590   -32   19 c  0   1.29 337.90608  40.49536  4279.75  1287.80 4.72 3.71  -7.4 -0.473 19.53 21.66 02a57581o0594c
57597.471890  24.125 23.500     1   19 o  0   1.36 337.90608  40.49536  9634.40  9478.58 3.98 3.34  86.9 -0.476 19.29 21.04 02a57597o0381o
57597.482242  21.552  2.700     9   24 o  0   0.95 337.90608  40.49536  9641.53  9521.98 4.15 3.51  84.2 -0.455 19.30 21.07 02a57597o0402o
57597.503952 -19.846  0.539   -42   23 o  0   0.87 337.90608  40.49536  9579.15  9446.75 4.02 3.40  84.2 -0.464 19.30 21.03 02a57597o0445o
57597.506481  22.637  7.167     3   23 o  0   1.06 337.90608  40.49536   978.96   973.42 4.65 3.65 -23.0 -0.481 19.27 21.03 02a57597o0450o
57597.516835 -19.581  0.469   -53   25 o  0   1.22 337.90608  40.49536   951.92  1029.14 4.94 3.61 -17.1 -0.473 19.18 21.01 02a57597o0471o
57598.459093 -20.664  1.047   -20   21 o  0   1.27 337.90608  40.49536  6468.80  9022.34 4.08 3.88 -85.7 -0.442 19.23 21.11 02a57598o0453o
57598.487520 -20.551  0.940   -22   20 o  0   1.02 337.90608  40.49536  6432.11  8978.02 4.03 3.80 -86.8 -0.439 19.28 21.18 02a57598o0510o
57598.503159 -22.422  4.500    -4   18 o  0   1.55 337.90608  40.49536  6389.52  9101.60 3.78 3.53  87.7 -0.460 19.34 21.17 02a57598o0542o
57598.512455  20.665  1.152    20   23 o  0   0.87 337.90608  40.49536  6434.55  9045.25 4.01 3.74  86.4 -0.435 19.26 21.10 02a57598o0561o
57605.465581 -20.069  0.487   -34   17 c  0   1.19 337.90608  40.49536  4042.54  1164.24 4.38 3.68  -5.6 -0.463 19.71 21.83 02a57605o0446c
57605.477206 -20.411  0.593   -25   15 c  0   1.23 337.90608  40.49536  4055.23  1197.46 4.28 3.61  -7.9 -0.467 19.72 21.83 02a57605o0468c
57605.495413 -20.099  0.467   -33   16 c  0   1.65 337.90608  40.49536  3996.44  1119.36 4.41 3.71  -7.5 -0.459 19.70 21.82 02a57605o0503c
57605.504156 -20.942  1.079   -15   16 c  0   0.97 337.90608  40.49536  6561.56  9255.27 4.10 4.01 -76.6 -0.404 19.67 21.85 02a57605o0520c
57605.521358  21.891  2.667     6   17 c  0   1.06 337.90608  40.49536  6530.18  9311.96 4.32 4.04   0.1 -0.395 19.64 21.87 02a57605o0553c
57609.456418 -20.559  0.951   -22   21 c  0   1.15 337.90608  40.49536  9283.16  7783.74 4.29 3.45  85.0 -0.453 19.34 21.41 02a57609o0432c
57609.467091  20.880  1.310    16   21 c  0   1.23 337.90608  40.49536  9296.39  7828.05 4.39 3.53  83.4 -0.438 19.32 21.41 02a57609o0452c
57609.481763  21.643  2.000     8   16 c  0   0.88 337.90608  40.49536  1297.89  2734.47 4.34 3.56 -25.6 -0.451 19.69 21.87 02a57609o0481c
57609.501319  23.196  9.250     2   18 c  0   1.00 337.90608  40.49536  1310.19  2618.20 4.29 3.58 -26.7 -0.449 19.45 21.59 02a57609o0518c
57609.514867  22.738  6.000     3   18 c  0   0.75 337.90608  40.49536  1268.50  2680.60 4.29 3.58 -25.0 -0.456 19.68 21.85 02a57609o0542c
57613.441791 -22.119  4.667    -5   24 o  0   1.00 337.90608  40.49536  7694.29  9168.26 3.96 3.48 -86.9 -0.472 19.02 20.92 02a57613o0409o
57613.454437 -21.538  2.524    -9   22 o  0   1.17 337.90608  40.49536  8890.71  9174.00 4.01 3.35  87.2 -0.483 19.10 21.00 02a57613o0433o
57613.477650  19.848  0.573    42   24 o  0   0.98 337.90608  40.49536  1680.36  1370.95 4.08 3.44 -17.9 -0.508 19.15 21.09 02a57613o0477o
57617.440217  21.170  3.840    12   47 o  0   1.31 337.90608  40.49536  9515.66  9419.65 4.53 3.40 -88.0 -0.492 18.50 19.97 02a57617o0418o
57617.450128  20.250  1.589    29   46 o  0   1.03 337.90608  40.49536   966.75   991.47 4.59 3.44 -20.7 -0.529 18.47 19.94 02a57617o0437o
57617.468618  21.985  7.667     6   45 o  0   0.79 337.90608  40.49536  1024.56  1067.29 4.43 3.35 -20.1 -0.537 18.50 19.95 02a57617o0472o
57617.479487 -21.388  4.500   -10   46 o  0   0.95 337.90608  40.49536  1055.28   954.43 4.54 3.40 -20.1 -0.535 18.50 19.96 02a57617o0492o
57617.487369 -22.073  8.273    -5   44 o  0   0.88 337.90608  40.49536  1010.96  1010.36 4.46 3.35 -15.9 -0.537 18.51 19.95 02a57617o0507o
57621.446959  18.851  0.663   105   69 o  0   1.12 337.90608  40.49536  4403.46 10299.89 4.60 4.09 -43.1 -0.414 18.16 19.80 02a57621o0390o
57621.456608 -19.878  1.404   -41   57 o  0   0.94 337.90608  40.49536  1867.85   613.62 4.15 3.29  -6.3 -0.473 18.22 19.76 02a57621o0407o
57621.468013 -19.030  0.567   -89   50 o  0   1.11 337.90608  40.49536  1851.14   573.23 4.17 3.20  -7.6 -0.466 18.24 19.75 02a57621o0427o
57621.473667  19.642  1.250    50   63 o  0   1.02 337.90608  40.49536  4384.90 10260.82 4.29 3.68 -39.6 -0.456 18.20 19.76 02a57621o0437o
57621.474226 -17.938  0.256  -242   62 o  0   1.90 337.90608  40.49536  1911.67   651.82 4.80 3.51  -4.7 -0.430 18.11 19.76 02a57621o0438o
57621.485803  17.980  0.317   233   74 o  0   0.98 337.90608  40.49536  4440.24 10339.27 4.72 3.80 -17.3 -0.436 18.13 19.74 02a57621o0458o
57621.499488 -18.978  0.615   -93   57 o  0   0.97 337.90608  40.49536  1926.87   534.09 4.24 3.41  -5.9 -0.449 18.17 19.73 02a57621o0481o
57621.500634  17.824  0.230   269   62 o  0   1.08 337.90608  40.49536  4457.23 10222.94 4.07 3.35 -54.5 -0.460 18.20 19.73 02a57621o0483o
57621.507703  17.751  0.222   288   64 o  0   1.12 337.90608  40.49536  4410.16 10283.04 3.90 3.15 -53.2 -0.482 18.22 19.70 02a57621o0495o
57621.508827 -19.911  1.609   -39   63 o  0   0.98 337.90608  40.49536  1896.52   593.39 4.15 3.25  -3.0 -0.461 18.21 19.68 02a57621o0497o
57625.452865  19.131  0.234    81   19 c  0   1.21 337.90608  40.49536  4707.39  2379.55 3.96 3.51  -3.2 -0.492 19.45 21.31 02a57625o0352c
57625.473049  18.908  0.201    99   20 c  0   1.19 337.90608  40.49536  4689.76  2342.20 3.88 3.52  -4.4 -0.517 19.41 21.21 02a57625o0387c
57625.482647  19.608  0.429    52   22 c  0   0.85 337.90608  40.49536  4751.09  2419.94 3.90 3.51  -2.6 -0.506 19.40 21.18 02a57625o0404c
57625.490932  19.271  0.312    71   22 c  0   0.99 337.90608  40.49536  4758.94  2304.02 3.96 3.55  -4.7 -0.517 19.37 21.16 02a57625o0418c
