###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57442.306308  12.511  0.002 35951   84 o  0 238.62  86.96749  30.51254  6129.36 10323.30 3.80 3.70  70.8 -0.477 18.50 19.53 02a57442o0167o
57442.315265  12.466  0.003 37461  102 o  0 116.17  86.96749  30.51254  2126.46  1199.90 4.90 3.30 -15.4 -0.544 18.49 19.51 02a57442o0183o
57442.321858  12.511  0.002 35929   82 o  0 267.68  86.96749  30.51254  6306.70 10367.13 3.74 3.64  40.3 -0.474 18.51 19.52 02a57442o0195o
57442.331508  12.460  0.003 37680   95 o  0 156.76  86.96749  30.51254  3338.46   608.29 5.16 3.43 -10.2 -0.523 18.48 19.51 02a57442o0211o
57442.348805  12.473  0.003 37223   98 o  0 133.06  86.96749  30.51254  3519.12   650.40 5.03 3.24  -7.4 -0.519 18.47 19.46 02a57442o0239o
57443.317226  12.475  0.002 37154   92 o  0 182.71  86.96749  30.51254  2501.07  2035.05 4.61 3.28 -16.2 -0.544 18.72 19.92 02a57443o0235o
57443.337549  12.466  0.002 37454   86 o  0 312.26  86.96749  30.51254  2199.61  1455.65 4.92 3.30 -14.2 -0.522 18.65 19.78 02a57443o0271o
57443.350532  12.478  0.003 37066   97 o  0 162.32  86.96749  30.51254  3390.02   863.69 5.08 3.18  -7.3 -0.512 18.62 19.73 02a57443o0294o
57443.358316  12.503  0.002 36218   83 o  0 218.01  86.96749  30.51254  6308.55 10376.82 3.77 3.60  74.9 -0.482 18.61 19.74 02a57443o0307o
57443.372619  12.469  0.003 37366   94 o  0 193.83  86.96749  30.51254  3521.24   652.36 5.13 3.16  -7.1 -0.514 18.58 19.67 02a57443o0332o
57450.302946  12.670  0.002 31051   65 c  0 153.35  86.96749  30.51254  2751.02  1756.70 5.22 3.77 -17.1 -0.492 19.36 21.27 02a57450o0203c
57450.326240  12.641  0.002 31894   67 c  0 198.51  86.96749  30.51254  2449.12  1175.70 4.97 3.56 -15.2 -0.518 19.44 21.28 02a57450o0248c
57450.344404  12.666  0.002 31155   67 c  0 163.84  86.96749  30.51254  3660.35   582.91 5.09 3.61  -8.7 -0.507 19.42 21.29 02a57450o0283c
57450.348385  12.708  0.002 29981   61 c  0 172.72  86.96749  30.51254  6429.02 10311.95 3.96 3.85  70.1 -0.423 19.44 21.29 02a57450o0291c
57450.361726  12.682  0.002 30710   67 c  0 140.74  86.96749  30.51254  3509.47   645.64 5.03 3.71 -10.5 -0.503 19.40 21.26 02a57450o0317c
57450.365861  12.724  0.002 29529   60 c  0 184.54  86.96749  30.51254  6294.36 10373.01 3.98 3.91  61.1 -0.416 19.40 21.24 02a57450o0325c
57451.299977  12.671  0.002 31023   64 c  0 187.59  86.96749  30.51254  2518.13  1876.20 4.86 3.73 -16.8 -0.497 19.39 21.24 02a57451o0201c
57451.317445  12.658  0.002 31389   69 c  0 137.07  86.96749  30.51254  2229.59  1296.03 5.00 3.60 -15.8 -0.514 19.41 21.24 02a57451o0235c
57451.335563  12.660  0.002 31330   67 c  0 221.40  86.96749  30.51254  3423.60   701.18 5.06 3.57  -9.7 -0.511 19.41 21.23 02a57451o0270c
57451.337611  12.696  0.002 30322   60 c  0 221.00  86.96749  30.51254  6208.82 10425.75 3.97 3.92  35.5 -0.428 19.40 21.22 02a57451o0274c
57451.353907  12.654  0.002 31498   67 c  0 215.84  86.96749  30.51254  3508.84   645.63 5.06 3.50  -8.7 -0.506 19.38 21.17 02a57451o0304c
57451.355922  12.722  0.002 29601   60 c  0 221.87  86.96749  30.51254  6294.12 10370.62 3.94 3.86  49.7 -0.429 19.38 21.16 02a57451o0308c
