HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457930.03366,2017-06-25.5304256,bb,1.74,17.135,16.664,0.142,0.829,0.107,V
2457930.03493,2017-06-25.5316932,bb,1.73,17.138,16.755,0.154,0.761,0.107,V
2457933.02487,2017-06-28.5216170,bb,2.07,17.177,16.327,0.100,1.130,0.103,V
2457933.02620,2017-06-28.5229504,bb,2.02,17.125,16.410,0.113,1.047,0.108,V
2457933.02747,2017-06-28.5242171,bb,2.04,17.001,16.325,0.118,1.131,0.122,V
2457937.86034,2017-07-03.3570780,bb,1.69,16.700,16.187,0.137,1.286,0.160,V
2457937.86162,2017-07-03.3583440,bb,1.75,16.676,16.123,0.132,1.364,0.164,V
2457937.86289,2017-07-03.3596190,bb,1.83,16.738,16.583,0.190,0.893,0.155,V
2457940.86243,2017-07-06.3591626,bb,2.04,16.279,>16.279,99.990,0.331,0.236,V
2457940.86370,2017-07-06.3604347,bb,2.05,16.280,>16.280,99.990,0.972,0.236,V
2457940.86497,2017-07-06.3616986,bb,2.01,16.270,>16.270,99.990,1.121,0.238,V
2457953.83390,2017-07-19.3307321,bb,1.74,17.058,16.509,0.132,0.956,0.115,V
2457953.83518,2017-07-19.3320074,bb,1.74,16.922,16.292,0.123,1.167,0.131,V
2457953.83643,2017-07-19.3332635,bb,1.69,17.007,16.449,0.131,1.009,0.121,V
2457959.96880,2017-07-25.4657321,bb,1.69,17.047,16.709,0.161,0.795,0.116,V
2457959.97007,2017-07-25.4669967,bb,1.69,16.953,>16.953,99.990,0.536,0.127,V
2457960.97921,2017-07-26.4761629,bb,1.68,17.163,16.624,0.134,0.860,0.105,V
2457960.98049,2017-07-26.4774385,bb,1.60,17.081,16.493,0.128,0.970,0.113,V
2457960.98175,2017-07-26.4787037,bb,1.75,17.046,16.613,0.147,0.869,0.117,V
2457964.95924,2017-07-30.4562751,bb,1.68,16.891,16.786,0.199,0.740,0.134,V
2457964.96050,2017-07-30.4575409,bb,1.71,17.081,16.358,0.113,1.098,0.113,V
